Word,Mean similarity all domains,Mean similarity except SS,Mean similarity except Lw,Mean similarity except Ec,Mean similarity except Ci,Mean similarity except At,Mean similarity except Li,Mean similarity except EE,Mean similarity except ME,Mean similarity except Sp,Mean similarity except Me
complexity,0.520210725069046,0.520210725069046,0.5159743494457669,0.5207738214068942,0.5405589242776235,0.5291252533594767,0.5198612213134766,0.49486566914452446,0.49636973275078666,0.5453393128183153,0.5331994990507761
variable,0.5205188393592834,0.5205188393592834,0.5106097526020474,0.5325531330373552,0.5223196413781908,0.5135954221089681,0.5378428631358676,0.5034908254941305,0.5112569464577569,0.542637825012207,0.5336460769176483
natural,0.5207077473402023,0.5207077473402023,0.5231549640496572,0.5264767309029897,0.5284141467677222,0.5295156240463257,0.517541789346271,0.5079891449875302,0.5180049373043908,0.5290882190068563,0.529278470410241
agent,0.5211446732282639,0.5211446732282639,0.5170358320077261,0.519081046183904,0.5293346014287736,0.5245911280314127,0.5282942288451724,0.505934413936403,0.5054384171962738,0.5446744031376309,0.5299940639071994
total,0.5213228225708008,0.5213228225708008,0.5288843777444627,0.5271146165000068,0.5258787506156497,0.5178268684281243,0.5169836812549167,0.5172622468736436,0.51292398903105,0.5300961203045316,0.5266306234730614
cycle,0.5226932287216186,0.5226932287216186,0.5182709561453925,0.5444383853011661,0.5257510013050504,0.5327341755231222,0.5425821211602952,0.5016543931431241,0.5007239381472269,0.530482229259279,0.517161038186815
article,0.5227587252855301,0.5227587252855301,0.530963400999705,0.5297747585508559,0.5260431104236178,0.5245525009102292,0.5306851433383094,0.512047313981586,0.5161527494589487,0.5208728743924035,0.5236694912115732
concern,0.5239623188972473,0.5239623188972473,0.5325294865502251,0.5254810717370775,0.5261614587571886,0.5202143920792474,0.5229204893112183,0.5232806271976895,0.5225400726000468,0.5183301899168227,0.5357573959562514
global,0.5240233451128006,0.5240233451128006,0.5294308198822869,0.5330057210392423,0.5226732326878442,0.5300346944067214,0.5172445674737295,0.5231434206167856,0.5181190603309207,0.5323417451646593,0.5278799732526144
edge,0.525091141462326,0.525091141462326,0.5210249953799777,0.5459140108691322,0.5337019099129571,0.5384768181376987,0.5376112196180556,0.5162976980209351,0.5003450314203898,0.5310607850551605,0.5270602371957567
requires,0.5256161004304886,0.5256161004304886,0.5249445471498702,0.5390743745697869,0.5224561459488339,0.5293439262443118,0.5274910827477773,0.5149854256047143,0.524400509066052,0.5303383237785764,0.5240750544601016
length,0.5261108368635178,0.5261108368635178,0.5263867610030704,0.5340738064712949,0.5426312916808658,0.5281015733877817,0.5240838958157433,0.5135354763931699,0.5126684738530053,0.5315973361333212,0.5286268558767107
lower,0.5266315162181854,0.5266315162181854,0.5351243449581994,0.5341885719034407,0.5378101766109467,0.5320819781886207,0.5233067870140076,0.5200762682490878,0.5236321025424533,0.5309664275911119,0.5264432893859016
role,0.5267029762268066,0.5267029762268066,0.5250653756989373,0.5368552505970001,0.5403998030556573,0.5264890922440423,0.5312627255916595,0.5209792388810052,0.5149423546261258,0.5294527543915643,0.5272246069378324
transaction,0.5267664164304733,0.5267664164304733,0.5321685936715868,0.5297472013367547,0.5483527216646407,0.5276942352453867,0.5279865165551504,0.5171170267793868,0.5112715065479279,0.534931500752767,0.5263143678506216
paradigm,0.5270265102386474,0.5270265102386474,0.5343765550189548,0.5311147107018365,0.5363181895679898,0.5296937359703912,0.5377009047402276,0.4948128130700853,0.5248483154508803,0.5427457789580027,0.5379280149936676
technical,0.5278279036283493,0.5278279036283493,0.5438106225596534,0.5370145771238539,0.5303571389781104,0.5358986357847849,0.5294714669386545,0.5093233750926124,0.5055479109287262,0.5456664065519968,0.5262684855196211
2016,0.5279265165328979,0.5279265165328979,0.527228507730696,0.5303660896089342,0.530101458231608,0.5305691162745158,0.5301194389661154,0.5249690943294101,0.522070911195543,0.5333928465843201,0.5279941426383125
evaluation,0.5290769666433335,0.5290769666433335,0.52565798163414,0.5369604726632436,0.5508666303422716,0.526773687865999,0.5326998200681474,0.5157403449217478,0.5256584584712982,0.5295834508207109,0.5337380932437049
theoretical,0.5295351862907409,0.5295351862907409,0.5366940597693125,0.545039070977105,0.5379515952534146,0.5343122879664103,0.5326872534222074,0.5073293050130209,0.5122326148880852,0.5404210918479495,0.5320450597339206
specific,0.5296157032251358,0.5296157032251358,0.5290089944998423,0.5480988058778975,0.5380428234736124,0.5298288298977746,0.5299245417118073,0.5176247523890601,0.5249689519405365,0.5367867847283682,0.5248481664392683
contribution,0.530282387137413,0.530282387137413,0.5363457236025069,0.543361978398429,0.5391482710838318,0.5367993348174624,0.5305525031354692,0.514646977186203,0.5105178786648644,0.5425738129350874,0.5308787922064463
plan,0.5305594444274903,0.5305594444274903,0.5341337952348921,0.5260014136632284,0.5361415081553988,0.5310086541705661,0.527349571386973,0.5315291815333896,0.5267641080750359,0.5368810726536645,0.5318319267696805
n't,0.5310616314411163,0.5310616314411163,0.5284480320082771,0.542808367146386,0.5291416711277432,0.5263168811798096,0.5324088003900316,0.5307878918117948,0.5258912179205153,0.5339891976780362,0.5311771233876547
foundation,0.5316635519266129,0.5316635519266129,0.5310395061969757,0.545352429151535,0.5461973183684878,0.534596280919181,0.5295544498496585,0.5181511276298099,0.5251851711008284,0.5382953882217407,0.5281013482146792
thing,0.5319455653429032,0.5319455653429032,0.5382546053992378,0.5345804525746239,0.5381278031402164,0.5269852313730452,0.5356810788313547,0.5250358217292361,0.5279885431130728,0.5380304025279151,0.5343931350443099
list,0.5322644531726837,0.5322644531726837,0.5283751222822402,0.5313710106743706,0.5312188466389974,0.5341711242993673,0.530879345205095,0.5267458624309964,0.5303524533907572,0.5508191386858622,0.5321881572405497
published,0.5324377804994583,0.5324377804994583,0.5373903380499946,0.5444579157564375,0.5382200943099128,0.5326807796955109,0.5426488452487521,0.5248958567778269,0.5220852461126115,0.5307348138756223,0.5283010237746768
collection,0.5325834363698959,0.5325834363698959,0.5515561335616641,0.5444228251775106,0.5264544917477502,0.5253282487392426,0.5456387367513444,0.5236989226606157,0.5185740623209212,0.5336661239465078,0.5346782439284854
module,0.5328244656324387,0.5328244656324387,0.5115995506445566,0.5521489149994321,0.5297248462835947,0.5377723938888974,0.5337945918242136,0.52779953678449,0.5222291913297441,0.5429655843310885,0.5363167888588376
entity,0.5331741720438004,0.5331741720438004,0.5322846803400252,0.5443183912171258,0.5437911517090268,0.5288239551915063,0.5384843283229404,0.5278666781054603,0.5263446271419525,0.5408862630526224,0.5365181068579356
must,0.5334577322006225,0.5334577322006225,0.533179932170444,0.541818380355835,0.5367080834176805,0.53606649239858,0.5388284590509202,0.5268301169077555,0.5275966458850436,0.5363242427508036,0.5313827395439148
private,0.53346446454525,0.53346446454525,0.5503175357977549,0.540766845146815,0.547515696949429,0.5355866452058157,0.5308646990193261,0.5208390653133392,0.5271372298399607,0.5353284908665551,0.5261028309663137
distance,0.5337850511074066,0.5337850511074066,0.5426510671774546,0.542854411734475,0.5408349997467465,0.5375916560490926,0.538371311293708,0.5189770658810934,0.5164627499050565,0.547943052318361,0.529411686791314
report,0.5339384347200393,0.5339384347200393,0.5381572544574738,0.5381156040562524,0.5450834002759721,0.5397967232598199,0.5343530343638526,0.5246482127242618,0.5264866583877139,0.5375995735327402,0.5312608381112417
channel,0.5339806944131851,0.5339806944131851,0.5340614087051816,0.5485543012619019,0.5352659391032325,0.5336952110131582,0.5410581628481547,0.5182804101043277,0.524815258052614,0.5355356832345327,0.5514466034041511
nature,0.5339913874864578,0.5339913874864578,0.5326363808578916,0.5476008951663971,0.5464424755838182,0.5454349683390723,0.5318809648354849,0.5209425058629777,0.5317166414525774,0.5356530050436655,0.5308763020568423
difficult,0.5341905325651168,0.5341905325651168,0.5394885407553779,0.542723685503006,0.5458611647288004,0.5406687756379446,0.5335528353850046,0.5143243239985572,0.5238257414764829,0.5417212843894958,0.5328705277707841
need,0.5347726315259933,0.5347726315259933,0.5397190848986307,0.5359761152002547,0.5428353183799319,0.5359075632360246,0.5354162487718794,0.5249039696322547,0.5265049768818749,0.5393032961421542,0.5438269774119059
client,0.5351967573165893,0.5351967573165893,0.5251175430085924,0.5428490572505527,0.5595996280511221,0.5388219555219015,0.5470489727126228,0.5102259914080302,0.5240526729159884,0.5384155975447761,0.5449632704257965
person,0.5354622453451157,0.5354622453451157,0.5338488121827444,0.5338398317495981,0.5362965166568756,0.539220369524426,0.5368832780255212,0.5312868787182702,0.5303856233755747,0.5498241583506266,0.5387466781669192
best,0.5359285980463028,0.5359285980463028,0.5406942334440019,0.5512164334456126,0.5471972988711463,0.5306844413280487,0.5404773222075568,0.5304449167516496,0.5229379302925534,0.5401788320806291,0.5311327808433108
usage,0.5361218541860581,0.5361218541860581,0.5371093849341074,0.5418267117606269,0.5442920426527659,0.5279045866595374,0.5363423724969228,0.5233306454287635,0.5389771295918359,0.5378605756494734,0.5434233513143327
physical,0.5362616777420044,0.5362616777420044,0.5392528374989828,0.5392152137226529,0.5562454495165083,0.5363683700561523,0.541513979434967,0.521438459555308,0.5196261273490058,0.5551311075687408,0.5391176210509406
production,0.5365888983011246,0.5365888983011246,0.537030064397388,0.5537436736954583,0.5349902742438846,0.5337472193770938,0.5358556608359019,0.5308948126104143,0.5298513472080231,0.5414858493540022,0.5440383851528168
process,0.5376138776540756,0.5376138776540756,0.5287013881736331,0.5499430861737993,0.550744440820482,0.5321088069015079,0.5431440936194526,0.528674970070521,0.530703216791153,0.551537361409929,0.5397361682520972
method,0.537962543964386,0.537962543964386,0.5468372835053338,0.5527397327952914,0.5464670293860965,0.542804029252794,0.537858784198761,0.5285124778747559,0.5264533427026536,0.5489539404710134,0.5337933897972107
pdf,0.5381819903850555,0.5381819903850555,0.5387317273351881,0.5464392801125845,0.5462591217623817,0.5419919888178507,0.541205108165741,0.531493776374393,0.5294735497898526,0.5350562267833285,0.5422796938154433
framework,0.5382227301597595,0.5382227301597595,0.5383706953790452,0.5480127135912577,0.5446861286958059,0.5516163176960416,0.5531335208151076,0.5133303933673434,0.5241824057367113,0.5528209838602278,0.5370937784512838
publication,0.5387217432260514,0.5387217432260514,0.5375770562224917,0.5452266401714749,0.5536841683917575,0.5509456197420756,0.5492448839876387,0.5229989654488034,0.5325090322229598,0.5383206837707095,0.5320906672212813
strategy,0.5392142862081528,0.5392142862081528,0.5359462400277456,0.5497503413094414,0.548412541548411,0.5400473574797312,0.5341446697711945,0.5362526807520125,0.5352979666656918,0.5457214978006151,0.5374058716826968
processing,0.5394355744123459,0.5394355744123459,0.5371136830912696,0.5691214866108365,0.5546867781215243,0.5366853310002221,0.5370206534862518,0.5178695420424143,0.5239241619904836,0.5457082721922133,0.5470811095502641
performance,0.5402673363685608,0.5402673363685608,0.5417658355500963,0.5493662257989248,0.5444880260361565,0.5529977182547251,0.5466778675715128,0.5317912830246819,0.5304725302590264,0.5439729558096992,0.5371571116977267
database,0.5404247522354126,0.5404247522354126,0.5475035541587405,0.5699842737780677,0.550631711880366,0.5412539641062418,0.5524361696508195,0.5174343254831102,0.5212764872445,0.5496778024567498,0.5379956695768568
depending,0.5406566172838211,0.5406566172838211,0.5412957701418135,0.5588765641053518,0.5481813053290049,0.5379839638868967,0.5377343859937456,0.5292044050163693,0.5341787371370528,0.5452633168962266,0.5413254002730051
equal,0.5406739503145218,0.5406739503145218,0.5435573822922177,0.5437827673223283,0.5422191123167673,0.5416431195206113,0.539638833867179,0.5430758231216006,0.5360509124067094,0.5463924143049452,0.5428700082831912
low,0.5411839127540589,0.5411839127540589,0.5397332443131341,0.5450474156273736,0.5543863111072116,0.5490047501193153,0.5462477008501688,0.5297511153750949,0.5320847431818644,0.5480254391829172,0.5438787672254775
linear,0.5413440793752671,0.5413440793752671,0.5358114275667403,0.5565256045924293,0.5456704066859351,0.5519848565260569,0.5431873699029287,0.5259663826889462,0.5215961237748464,0.5711491306622823,0.5395869778262244
language,0.5413992226123809,0.5413992226123809,0.5421042177412245,0.5484861963325076,0.5490260852707757,0.5353995296690199,0.5416160093413459,0.5230600039164225,0.5425785713725619,0.5467226240370009,0.5528792639573415
release,0.5415629133582115,0.5415629133582115,0.5417722976870007,0.5761105351977878,0.5470095492071576,0.5285627560483085,0.5346060908503003,0.5276342216465209,0.5324411044518153,0.5400847511159049,0.5552316457033157
impact,0.5422440499067307,0.5422440499067307,0.5474309060308669,0.5478185580836402,0.5496549904346466,0.5487018658055199,0.544873810476727,0.5341800484392378,0.5334984494580163,0.5546522703435686,0.5386144154601626
principle,0.542287963628769,0.542287963628769,0.5396843883726332,0.542375750011868,0.5449478758705987,0.5518186986446381,0.5539790756172605,0.5347174604733785,0.5351246264245775,0.5469966464572482,0.5433347622553507
late,0.5428050100803375,0.5428050100803375,0.5398788849512736,0.5428066915935941,0.5521774291992188,0.5412935747040643,0.540915740860833,0.5327625142203437,0.5462043748961555,0.5520894461207919,0.5450161827935113
state,0.5429394155740738,0.5429394155740738,0.5535108480188582,0.5474316643344032,0.5486019055048624,0.5462279948923323,0.5319165355629392,0.5372440848085616,0.5329569743739234,0.5471629599730173,0.5466846724351248
failure,0.543198537826538,0.543198537826538,0.555826786491606,0.5485554668638442,0.5559354159567091,0.5436446600490146,0.5493974222077264,0.5233856969409518,0.5268087784449259,0.5486531423197852,0.5427317155732049
request,0.5432713657617569,0.5432713657617569,0.5450268553362952,0.546375509765413,0.5531243681907654,0.5498398145039877,0.5453661249743568,0.527980754772822,0.5408266021145715,0.5481232735845778,0.5469502906004587
tree,0.5434968143701553,0.5434968143701553,0.5375183125336965,0.5535800688796573,0.5648274852169884,0.5462363726562924,0.556369917260276,0.5224659674697452,0.5271542039182451,0.5559108588430617,0.5405077238877615
offer,0.5436330556869506,0.5436330556869506,0.5590939621130625,0.557491295867496,0.5546836886141036,0.545207248793708,0.5478974382082621,0.5288655360539755,0.5241971678204007,0.5565170579486423,0.5360595981280009
task,0.5438940763473511,0.5438940763473511,0.5365088780721029,0.5513762765460544,0.5559602545367347,0.5495465695858002,0.5503379437658522,0.5202069017622206,0.524826811419593,0.5658629900879331,0.5501171780957116
public,0.543961551785469,0.543961551785469,0.5487902065118154,0.5508033302095201,0.5501413312223222,0.5520655148559146,0.5497301055325402,0.539923585123486,0.5338843233055539,0.5482587648762597,0.5363266898526086
built,0.5447830259799957,0.5447830259799957,0.5497686068216959,0.5513315366374122,0.548516935772366,0.5428117513656616,0.5557103852430979,0.5299031602011787,0.5361358788278368,0.5526615513695611,0.5413045353359647
top,0.5450773417949677,0.5450773417949677,0.5561847156948514,0.5369893312454224,0.5521164337793986,0.5549843543105655,0.5481102797720168,0.5397642122374641,0.532431509759691,0.5563720299137963,0.5388253463639153
experience,0.5458513259887695,0.5458513259887695,0.5489981638060676,0.5595624479982588,0.5567558507124583,0.5500482387012906,0.5520029332902696,0.5309259096781412,0.5400110681851705,0.5462466147210863,0.5430934296713935
translation,0.5469401001930236,0.5469401001930236,0.5583313604195913,0.5469173192977905,0.5635985102918413,0.5453284912639194,0.5495983627107408,0.5394002861446805,0.5394839114613004,0.5478387673695883,0.5439427495002747
display,0.5472131878137588,0.5472131878137588,0.5464960038661957,0.5611702965365516,0.5586377481619517,0.5514268974463145,0.567997395992279,0.5258341862095727,0.5284476114643945,0.5435760716597239,0.5488103131453196
tool,0.5481859087944031,0.5481859087944031,0.5544309781657325,0.5720704462793138,0.5591656830575731,0.5392166508568658,0.5488858421643575,0.5343923568725586,0.5408791303634644,0.5578221380710602,0.5454730656411912
determine,0.5482137024402618,0.5482137024402618,0.5478108591503568,0.5574589239226447,0.5619564519988166,0.5462567276424832,0.5532515247662863,0.539843479792277,0.5447476108868917,0.5552219682269626,0.5449602471457587
develop,0.5484243094921112,0.5484243094921112,0.5528814991315206,0.5559522807598114,0.5613038076294793,0.551556924978892,0.5555540290143755,0.5329323609670004,0.538815889093611,0.5532621873749627,0.5508980817264981
document,0.5485181838274003,0.5485181838274003,0.5436036156283485,0.5530237456162771,0.5567963156435225,0.560849709643258,0.5571150912178887,0.5384999811649323,0.5363995797104306,0.5526386400063833,0.5453969405757056
artificial,0.5486253410577774,0.5486253410577774,0.5378370583057404,0.5722238885031806,0.561238020658493,0.5583586361673143,0.5614216029644012,0.5181876718997955,0.5297206342220306,0.5706506768862406,0.5516967276732127
technique,0.5501440405845642,0.5501440405845642,0.5477995673815409,0.5594287547800276,0.5570080975691477,0.5546304318639967,0.5554788510004679,0.5398800770441691,0.537042948934767,0.5469007690747579,0.5526696509785123
developer,0.5503891289234162,0.5503891289234162,0.5430255863401625,0.5580168962478638,0.5437753796577454,0.5442555745442709,0.5528511669900682,0.5348073244094849,0.5365246269438002,0.5723613765504625,0.5742930438783433
binary,0.5506859362125397,0.5506859362125397,0.5397646096017625,0.5471956464979384,0.5615876979298062,0.5435831944147745,0.5573720302846696,0.5317155652576022,0.54107799132665,0.5719164709250132,0.55866938829422
parent,0.5518587470054627,0.5518587470054627,0.5445777773857117,0.5646440452999539,0.547232449054718,0.551445848411984,0.5462940136591593,0.556388172838423,0.5607946779992845,0.5605298148261176,0.5460353626145257
level,0.5519798189401627,0.5519798189401627,0.5551181998517778,0.5614462428622775,0.5612641506724887,0.5600914557774862,0.5485703315999773,0.5449648466375139,0.5431720117727915,0.5557234121693505,0.5514339572853513
faster,0.5520476996898651,0.5520476996898651,0.5422585407892863,0.5719026724497477,0.566219730509652,0.5468696753184,0.5561269720395406,0.5268921454747518,0.5360410014788309,0.5638798011673821,0.5622927049795786
letter,0.552381181716919,0.552381181716919,0.564052810271581,0.5658869942029318,0.5648103654384613,0.5586601164605882,0.5485664142502679,0.5378232863214281,0.5473144782914056,0.5457386838065253,0.5520974463886685
high,0.5527594029903412,0.5527594029903412,0.5551352236005995,0.5550486975246005,0.554943773481581,0.5674033959706625,0.551221079296536,0.5528310934702555,0.5497982303301493,0.5584476722611321,0.5475981169276767
require,0.5531244665384293,0.5531244665384293,0.5586376289526621,0.5628646843963199,0.562177856763204,0.5560895171430376,0.5516099234422048,0.5381454328695933,0.5480284260378944,0.5579088230927786,0.5537163515885671
field,0.5533978968858719,0.5533978968858719,0.5512572096453773,0.5724023746119605,0.5792339377933078,0.5578375822967954,0.5593625009059906,0.5490159425470564,0.5384920537471771,0.5559648176034292,0.5415011809931861
specification,0.5534081816673279,0.5534081816673279,0.5565913385815091,0.5734877089659373,0.5689135723643832,0.5448230968581306,0.5508093039194742,0.5299802157613966,0.5475295252270169,0.5720585253503587,0.5612342589431338
period,0.5539188265800477,0.5539188265800477,0.5553316010369195,0.5646107428603702,0.5528594917721219,0.5607455803288354,0.5598127047220866,0.5475186573134528,0.5486148728264703,0.5519585609436035,0.5545377797550626
website,0.5550313979387284,0.5550313979387284,0.565142399734921,0.5550381044546763,0.5546277132299211,0.5544582770930396,0.5571771164735159,0.5500069426165687,0.5526677270730337,0.5603865616851382,0.5584208203686608
amount,0.5552154839038849,0.5552154839038849,0.5599181254704794,0.5669333438078562,0.5613971385690901,0.5516324440638224,0.5545543101098802,0.5493272874090407,0.5517429643207126,0.5547898676660326,0.5535444021224976
parameter,0.5554151356220245,0.5554151356220245,0.548470503754086,0.5705575611856248,0.5708383056852553,0.5638223091761271,0.558708475695716,0.5412550303671095,0.5418333146307204,0.566986256175571,0.5602747533056471
platform,0.5555080205202103,0.5555080205202103,0.5523325436645083,0.5562420652972327,0.5793320404158698,0.5489469534820981,0.5614467627472348,0.5432677235868242,0.5481818947527144,0.5732846425639259,0.5543601214885712
michael,0.5555744588375091,0.5555744588375091,0.5522080328729417,0.5517835683292813,0.5671020249525706,0.566785603761673,0.5635525054401822,0.5421796374850802,0.5400155981381735,0.5611315104696486,0.5578840441173978
proof,0.5560656428337097,0.5560656428337097,0.5538443393177457,0.5914989246262444,0.5729267564084795,0.548679424656762,0.5557910203933716,0.5309698581695557,0.5453269812795851,0.5618802507718405,0.5675328009658389
2019,0.5565448999404907,0.5565448999404907,0.5632375809881423,0.5530800686942207,0.5573682122760348,0.5573644108242459,0.5545160836643643,0.5522746178838942,0.5542188220553927,0.5633993281258477,0.5600544876522489
integrated,0.5565634697675705,0.5565634697675705,0.5522970391644372,0.5755843255254958,0.5706334743234847,0.5673982898394266,0.5587898724608951,0.5296254985862308,0.5358543561564552,0.5801587171024747,0.5543414254983267
sequence,0.5567874044179917,0.5567874044179917,0.5522133939796023,0.5672276616096497,0.5880107879638672,0.5572314692868127,0.5579353471597036,0.5430482725302378,0.5474767784277598,0.5692802005343967,0.5494814548227522
development,0.5582522481679917,0.5582522481679917,0.5614894462956322,0.5629691051112281,0.563756396373113,0.5580092039373186,0.5704195433192782,0.5478794475396475,0.5511434707376692,0.561628583404753,0.5607778860463036
numerical,0.5583322137594223,0.5583322137594223,0.549598385890325,0.5884189274575975,0.5741185281011794,0.5598176022370657,0.5621571838855743,0.5302730169561174,0.5371279484695859,0.5850042435857985,0.5606541136900584
problem,0.5586979001760483,0.5586979001760483,0.5610931283897824,0.5637094808949364,0.5791744722260369,0.5618364115556082,0.5541964670022329,0.5450151065985361,0.5485857758257124,0.5667349298795065,0.5673606329494052
style,0.5588991969823838,0.5588991969823838,0.5605093273851607,0.5680716534455618,0.5659782787164053,0.5627075069480472,0.5553427239259084,0.5485590398311615,0.5504199498229556,0.5680164628558688,0.5585287180211809
ability,0.5597708106040955,0.5597708106040955,0.5663821631007724,0.5680521892176734,0.5658349593480428,0.5627089341481527,0.5512828495767381,0.5488874249988132,0.5573340853055319,0.563433137204912,0.5668695469697317
title,0.5599179863929749,0.5599179863929749,0.567951993809806,0.5699025359418657,0.5687352584467994,0.5592454274495443,0.574133124616411,0.5473250216907926,0.544100907113817,0.5741328961319394,0.5474616156684028
computation,0.560841977596283,0.560841977596283,0.5682495898670621,0.5768828027778201,0.585880372259352,0.5603506498866611,0.5528328551186455,0.5306009716457791,0.5432296461529202,0.5749794807698991,0.5717355807622274
event,0.5612943023443222,0.5612943023443222,0.5683050652345022,0.5592476295100318,0.5723578068945143,0.5650244918134477,0.558424197965198,0.5582553976111941,0.5574583113193512,0.5665599604447683,0.5588741666740842
cause,0.5614514827728272,0.5614514827728272,0.5650889674822489,0.5697121818860372,0.58345099290212,0.5628235008981493,0.5641010867224799,0.5518084035979377,0.5557939608891805,0.5541690587997437,0.5582923558023241
capability,0.5621831387281417,0.5621831387281417,0.5559728509849973,0.5733895235591464,0.5617144604523977,0.5625621643331316,0.5639670060740577,0.551136013534334,0.5537871883975135,0.5725449754132165,0.578206350406011
factor,0.5639238387346268,0.5639238387346268,0.5677078399393294,0.5776237448056539,0.5680763555897607,0.5709762871265411,0.5632898377047645,0.55809286236763,0.5564256939623091,0.5682452221711477,0.5595503946145376
member,0.5639354825019837,0.5639354825019837,0.5590653419494629,0.567842960357666,0.5733241571320428,0.5816853178872002,0.5617356565263536,0.5591985053486295,0.5490261051389906,0.5690992342101203,0.5629953344662985
community,0.5652196943759918,0.5652196943759918,0.5688006612989638,0.565888351864285,0.5685589843326144,0.5670615169737074,0.5695903566148546,0.5653573075930277,0.5598948332998488,0.5665976802508036,0.5640972322887845
automaton,0.566137644648552,0.566137644648552,0.5690038568443723,0.572145101096895,0.5763678517606523,0.5676508049170176,0.5649065011077457,0.5371496909194522,0.549186497926712,0.5860985616842905,0.5750119090080261
black,0.5662704735994339,0.5662704735994339,0.5696198046207428,0.5745434131887224,0.5651732054021623,0.571512391169866,0.5676769912242889,0.5579362147384219,0.5564908153480954,0.5710920724603865,0.5738713145256042
virtual,0.5666765511035919,0.5666765511035919,0.5884095893965827,0.5826708541976081,0.5831775996420119,0.5619116226832072,0.57087641954422,0.5426255530781217,0.5536060863071017,0.5726292133331299,0.5652625759442648
stored,0.5670971661806107,0.5670971661806107,0.5669276482529111,0.5837061173386044,0.5769670705000559,0.5573811365498437,0.5805990232361687,0.54217862089475,0.5570560395717621,0.575979514254464,0.5731886790858375
graphic,0.5675598442554474,0.5675598442554474,0.5706214441193475,0.5852631661627028,0.5921025044388242,0.560136980480618,0.578404919968711,0.5432021352979872,0.5487854613198174,0.569705605506897,0.5692068801985847
act,0.5681074380874633,0.5681074380874633,0.5614823367860582,0.570667545000712,0.5715073347091675,0.5841379894150628,0.5714707771937052,0.5638960268762376,0.5618460443284776,0.5683857136302524,0.5713822709189521
command,0.5687340915203094,0.5687340915203094,0.5682003829214308,0.5826493932141198,0.5753589206271701,0.5635154247283936,0.5765881604618497,0.5568621887101067,0.5666984783278571,0.5783519049485525,0.5655571156077914
abstraction,0.5688037425279617,0.5688037425279617,0.5746916631857554,0.581554545296563,0.5804489023155637,0.5770650506019592,0.5790131721231673,0.543585886557897,0.5558072162999047,0.5688599844773611,0.5764726731512282
compiler,0.5695043295621872,0.5695043295621872,0.5469599134392209,0.5824016133944193,0.5944818821218278,0.5468506183889177,0.5978072219424777,0.5336445139514076,0.5504750178919898,0.5791602101590898,0.6053622364997864
vector,0.5695837616920472,0.5695837616920472,0.5543070567978753,0.586302700969908,0.5706954068607755,0.5656772189670138,0.5657653941048516,0.5513141949971517,0.5520190662807889,0.5905885563956367,0.5973448389106326
released,0.5696668475866318,0.5696668475866318,0.5660450624095069,0.5913484692573547,0.5761872165732913,0.5549732016192542,0.5685526761743758,0.5636508895291222,0.5644434922271304,0.5732953647772471,0.5744811130894555
announced,0.5711886644363403,0.5711886644363403,0.5737645228703817,0.5803591012954712,0.5784258113967048,0.5687438448270162,0.5732357899347941,0.5645556979709201,0.5657010939386156,0.5768197708659701,0.5696327024035983
visual,0.5717461377382278,0.5717461377382278,0.5723710821734534,0.5844453672568003,0.5938829183578491,0.5605830583307478,0.571683794260025,0.5586781998475393,0.5574921137756772,0.5781799389256371,0.5776583055655161
space,0.5720532357692718,0.5720532357692718,0.5691884954770406,0.5846494403150346,0.5821172859933641,0.577135788069831,0.5644171701537238,0.5647341807683309,0.5531985229916043,0.5850794414679209,0.5778712828954061
leader,0.572244656085968,0.572244656085968,0.5648076799180772,0.5779013170136346,0.5863325529628329,0.575153668721517,0.5766844749450684,0.5695554150475396,0.5637775328424242,0.5758094125323825,0.5692280795839098
mechanism,0.5724684119224548,0.5724684119224548,0.5785325235790677,0.583122409052319,0.5818072259426117,0.5719355940818787,0.5772549046410455,0.5497051411204867,0.5590263538890414,0.5823251605033875,0.5815051462915208
involves,0.5733685940504074,0.5733685940504074,0.5811697277757857,0.5841772754987081,0.5850281682279375,0.571107847823037,0.5797432098123763,0.5553480154938168,0.5577487912442949,0.5805847611692216,0.5768672857019637
book,0.5733861029148102,0.5733861029148102,0.575109687116411,0.5753293037414551,0.5828152100245158,0.5754523939556546,0.575833777586619,0.5685416791174147,0.5689373215039571,0.5722027884589301,0.5692598356140984
master,0.573533895611763,0.573533895611763,0.564728813038932,0.5820828212632073,0.5712531242105696,0.5767843623956045,0.5978066457642449,0.5581166843573252,0.558395567867491,0.594438632329305,0.5706273019313812
content,0.5746564358472824,0.5746564358472824,0.5810670289728377,0.580992172161738,0.5950628916422526,0.5789133144749535,0.5780077079931895,0.5557126833332909,0.570747584104538,0.5665944715340933,0.5900762776533762
individual,0.5750065386295319,0.5750065386295319,0.5803970694541931,0.5814571314387851,0.5809918178452386,0.5784249967998929,0.5723252826266818,0.5747851332028707,0.5719017717573378,0.5801105234358046,0.5734040074878268
text,0.5750307559967041,0.5750307559967041,0.5842017763190799,0.5835117896397909,0.58639767103725,0.5769546296861436,0.5784905619091458,0.5567248794767592,0.566025992234548,0.5767221318350898,0.5787314573923746
calculation,0.5751159310340881,0.5751159310340881,0.5669448243247138,0.60698491997189,0.5963767833179898,0.5592678123050265,0.5749982198079427,0.5497542089886136,0.5610621902677748,0.581278747982449,0.5809320542547438
